Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Cumulative_Return,MA_20,MA_50,Volatility_7,Volatility_30,Spread
2025-05-29,34.374624464365176,34.466947511823214,34.34385133801775,34.45216302049455,34.45216302049455,3956647,0.010733001318095514,-0.028757608444967997,34.18490025278685,,0.005794312999359503,0.006315695940185321,0.003572959228488451
2025-05-30,34.217723348064084,34.7147995054554,34.31065239223794,34.345043446972504,34.345043446972504,2181888,-0.003109226362894124,-0.03177742089355129,34.17651836548164,,0.005588601073031664,0.006320626252054542,0.011767261667362585
2025-06-02,33.96496099943963,34.28249896381236,34.00477183340799,34.037863972568985,34.037863972568985,3395245,-0.0089439244669407,-0.04043713050826592,34.14492935175442,,0.00596294399922729,0.006462250491368497,0.008159358373022015
2025-06-03,33.69484672286635,34.0210033244692,33.39838485765445,33.67412607125863,33.67412607125863,2420521,-0.010686272840255029,-0.05069128113903265,34.100338190019926,,0.007352653928707915,0.0064043538678559535,0.018489521168187462
2025-06-04,33.35191511283553,33.34722433499305,33.276608021461236,33.32269305028048,33.32269305028048,1733818,-0.01043629225104381,-0.060598544365529694,34.04097921977286,,0.007929020729065636,0.006295498444847789,0.00211916586169258
2025-06-05,33.23326705280225,33.34997864825914,33.224140496535824,33.22833094137912,33.22833094137912,2973461,-0.0028317671911743947,-0.06325871058693688,33.98088280241783,,0.007703343808365933,0.006126329629589548,0.0037870741068913847
2025-06-06,33.57446367613189,33.571545917016024,33.51512329050391,33.56641925715782,33.56641925715782,2218357,0.010174700510090284,-0.05372764851172318,33.938566656505444,34.732782514165855,0.00919186720470878,0.006278292405946966,0.0016809247980802905
2025-06-09,33.60751453024212,33.83864304029113,33.268953673755824,33.601506576574835,33.601506576574835,4516195,0.0010453101699112732,-0.05273850039920658,33.912808675539495,34.695367437785166,0.007501507549158699,0.006290198440120961,0.016954280464687978
2025-06-10,33.56578727298261,33.85107278352115,33.591301432680254,33.6253820583692,33.6253820583692,1987084,0.0007105479553410898,-0.05206542567749195,33.88678640603169,34.65586978571046,0.0076750793474275264,0.00617960619605345,0.007725454253277016
2025-06-11,33.86217142605695,34.2084654510132,33.873422124586526,33.90151244193055,33.90151244193055,3725980,0.008211962709658627,-0.044281022301959405,33.871579095741836,34.620598142730074,0.008181424509000834,0.006106580938090736,0.0098828430442613
2025-06-12,34.52467678927667,34.54788350424031,34.33639247779894,34.505778643196294,34.505778643196294,2276065,0.017824166467522273,-0.02724612814729932,33.90024832349465,34.60030719250323,0.0093099265180719,0.006881290978471526,0.006129148066133358
2025-06-13,34.58445915916058,34.66657535014015,34.488520648625965,34.61200156823531,34.61200156823531,3879658,0.0030784097393483645,-0.024251593154199114,33.94331338698866,34.58038451417309,0.007061001605999911,0.006897702020579008,0.005144305253862931
2025-06-16,34.720506807672706,34.82957856292512,34.48761822244291,34.680925197905125,34.680925197905125,4926004,0.001991321696144688,-0.02230856418166849,33.97435983851178,34.55990525681621,0.00631282833531703,0.006856763569405574,0.009860185059390101
2025-06-17,35.24500558437211,35.22878147430196,34.777713970638914,35.10095237813171,35.10095237813171,3823156,0.012111187283202929,-0.010467560097289108,34.03512875079285,34.555603002930965,0.006556423715038214,0.0071740943402915525,0.01285057735197144
2025-06-18,35.36883474879466,35.49691619049295,35.3386016983616,35.393992770955336,35.393992770955336,1582434,0.008348502618014342,-0.0022064459321512464,34.09758819303359,34.55089033692576,0.006124592550508016,0.007300462533698997,0.004472919830092403
2025-06-19,35.13046988109691,35.23783465700434,34.989060766499236,35.19253487446157,35.19253487446157,3838492,-0.005691866916441302,-0.007885754051988436,34.162774049861426,34.54401037566061,0.007601831769787638,0.007377000698285016,0.0070689392336337675
2025-06-20,35.74314722234368,35.672738894846404,35.57151985431445,35.6711459288467,35.6711459288467,3915096,0.013599789162457965,0.005606790517975524,34.251417812374214,34.54323744026997,0.008056892218046178,0.007734605395881537,0.0028375606641248175
2025-06-23,35.79937083251983,35.84145561877688,35.48528371810236,35.78412152562188,35.78412152562188,2003298,0.0031671423452594993,0.008791690366905414,34.34115747238328,34.54180329464109,0.006655700560863537,0.00751414594481596,0.009953350410446553
2025-06-24,35.405861490037836,35.64470379117801,35.0078899937174,35.46728360108617,35.46728360108617,3910940,-0.008854148461038602,-0.00014030102586526372,34.412504594340255,34.53777438003552,0.008555352598465247,0.007753468343519461,0.017954963921767868
2025-06-25,35.55101616542203,36.121378840181066,35.30436158310349,35.57153506901555,35.57153506901555,4926703,0.0029393699585775757,0.0027986565360917925,34.486765619722114,34.54090982850798,0.008534513994570453,0.0077589074004458195,0.02296828785972841
2025-06-26,35.6165092196388,36.18865323742205,35.37861001123041,35.65583045838931,35.65583045838931,3064308,0.0023697428072813054,0.005175031439569544,34.54694899161685,34.53176217102404,0.007678033284296208,0.007557543157430376,0.022718394601325395
2025-06-27,35.803799108028684,36.092500428492485,35.688951225703576,35.7979847568882,35.7979847568882,1549484,0.003986845816556839,0.009182509308571785,34.61959605711264,34.52713920052588,0.007268430858254702,0.00744936618737768,0.011272958674335956
2025-06-30,35.519133562398366,35.646975559748725,35.165894808742365,35.42620577770219,35.42620577770219,3181147,-0.010385472302724352,-0.0012983276902462926,34.689013147369295,34.51654218613467,0.008213186059582746,0.007652608288076706,0.013579798921316026
2025-07-01,35.822249242083544,35.854438338092905,35.6126347279723,35.68021286518972,35.68021286518972,1779637,0.007170033649141594,0.005862396905668588,34.78931748706585,34.51953027063468,0.00680468646721182,0.007623732136723483,0.006776966579045095
2025-07-02,35.90551836900074,35.980453819074285,35.69668881533652,35.877608078933555,35.877608078933555,3278345,0.005532344061108807,0.011427173763482346,34.91706323849851,34.53534602246623,0.0070395725916919845,0.00757687328751612,0.007909250893021004
2025-07-03,36.417659438514626,36.51559692753373,36.3772173400964,36.429315354683695,36.429315354683695,3269368,0.01537748209234957,0.02698037701574596,35.07711245916373,34.55797014234563,0.007664021167171676,0.007770102610288839,0.003798577768756676
2025-07-04,36.97436922735145,37.51389247677945,36.731966130915325,36.92671261830198,36.92671261830198,2620820,0.013653763700347321,0.041002524408412455,35.24512712722094,34.59821108586149,0.008477269617993291,0.00802137599498181,0.021175086825264342
2025-07-07,37.10677831145762,37.318963921088766,37.04838582455494,37.13804970405998,37.13804970405998,4548581,0.005723149199402533,0.04696033717255643,35.4219542835952,34.64285904794644,0.008372488297693827,0.008037894761230078,0.007285737907347487
2025-07-08,37.04377202162651,37.35541493390972,36.75436959159706,37.04219118035104,37.04219118035104,4362411,-0.0025811404872577715,0.04425798545772719,35.5927947396943,34.68187745117738,0.008965159014962027,0.008098273273157272,0.016225966206650393
2025-07-09,36.54834596698498,36.677429489904085,36.4441325332674,36.53036377865493,36.53036377865493,3434555,-0.01381741698821548,0.02982903742938392,35.72423730653051,34.718845578703295,0.009978680175038907,0.008649984093338984,0.006386384708629796
2025-07-10,36.96705956924548,36.961880716137706,36.90044186304047,36.925642623384675,36.925642623384675,4452980,0.010820555938747978,0.04097236013623551,35.84523050553993,34.76822543252448,0.01023736392856503,0.008652925335482191,0.0016638533206820244
2025-07-11,37.464056898034656,37.82266321582344,37.2710220380666,37.42721574840235,37.42721574840235,1708886,0.013583328261429717,0.055112229415041236,35.985991214548285,34.826516123630995,0.01075191515417429,0.008824765680524232,0.014739038604024134
2025-07-14,37.85457617483843,37.91689616900133,37.703543584827294,37.76951976239436,37.76951976239436,3594366,0.009145858358609704,0.064762136417708,36.14042094277274,34.88851363393661,0.010094440696094104,0.008602348539583029,0.005648803202058878
2025-07-15,38.45936171649616,38.44221624516132,38.147792322916025,38.337535336649,38.337535336649,2092008,0.015038993819036728,0.08077508760603824,36.302250090698614,34.96394535455062,0.010298877403514602,0.00841871448306214,0.0076797822202158425
2025-07-16,38.501915416215525,38.85981705125404,38.23691187068089,38.57132925939002,38.57132925939002,1570079,0.006098303416952389,0.08736598201574308,36.46111691512034,35.04517449063398,0.010301716716080845,0.007944025453987534,0.016149435151278983
2025-07-17,38.232176557441036,38.31234531308162,37.97334708936443,38.30163684115599,38.30163684115599,3166069,-0.0069920436607295855,0.07976307159429696,36.61657201345507,35.12260204168751,0.010988270428523812,0.008118374789901442,0.008850750298820893
2025-07-18,38.308323025322125,38.409706950523926,38.20313642325797,38.313705334594395,38.313705334594395,4862211,0.0003150908011702036,0.08010329500559954,36.74869998374245,35.20062130487129,0.007834808572733418,0.008091953901673467,0.005391557028013032
2025-07-21,38.68401678892346,39.06707318731675,38.058377358095484,38.59257668787311,38.59257668787311,2199537,0.007278631780542444,0.08796496917489582,36.88912274185501,35.29013951471087,0.007648446404295795,0.008081518183582827,0.02613704281471903
2025-07-22,38.569411330782415,39.0663420166765,38.329289541114825,38.57270527071366,38.57270527071366,3352668,-0.0005149025762173354,0.0874047732094334,37.044393825336385,35.37867707115464,0.007274121975442788,0.008105223546573162,0.019108135413081408
2025-07-23,39.00959528556169,39.403323497295524,38.90951581553785,38.934014819449324,38.934014819449324,3913247,0.009366974553635554,0.0975904660495881,37.212517812858074,35.47324419458908,0.00729891490927966,0.008125603181041535,0.012683194477826964
2025-07-24,38.899907650520724,38.91424027409718,38.56924746646321,38.8687878363711,38.8687878363711,2156302,-0.0016753212680661322,0.0957516493981887,37.373165681757165,35.571972069553695,0.005808882241370053,0.007809704984213225,0.00887583140195455
2025-07-25,39.274887191382824,39.62790171202628,39.290050484194346,39.34168515567264,39.34168515567264,4810427,0.01216650545657183,0.10908311781963942,37.55035070169639,35.683791766700054,0.006879603877048419,0.007947523674716619,0.008587614549175431
2025-07-28,38.3666897310259,38.583876982259554,38.16547861798079,38.388481419792896,38.388481419792896,2254295,-0.02422884866542896,0.08221131080060529,37.69846448380092,35.77036147174705,0.012096163675574336,0.009501099740714418,0.01089906005146224
2025-07-29,38.605658975047746,38.815528955703556,38.386510839819415,38.55902008780596,38.55902008780596,4208996,0.004442443715034106,0.08701897363661026,37.842404844931735,35.86383039085297,0.012192292341176972,0.009361763082914873,0.01112627123062743
2025-07-30,38.267009359213475,38.356024643563956,37.97429611406054,38.290531498878856,38.290531498878856,3078911,-0.0069630552933064305,0.07945000041830541,37.963051015929,35.94674494230773,0.012153576060321358,0.00948678271445855,0.009969266932598976
2025-07-31,38.422167836415525,38.456941821703246,37.770634304877376,38.31085030323244,38.31085030323244,4099189,0.0005306482714710903,0.08002280869516687,38.05712776335643,36.03518559361429,0.01216777991065326,0.009364918493560637,0.017914181267022513
2025-08-01,38.47506280910372,38.51520618423364,38.42824600026581,38.46035872059575,38.46035872059575,1232188,0.00390250845856821,0.08423760684154646,38.13381006847113,36.12642735445438,0.011558705682603906,0.009146844591072009,0.002261034136461779
2025-08-04,38.16785768308959,38.331540432861814,37.675366914328194,38.208145448368576,38.208145448368576,2824676,-0.00655774622539107,0.07712745176785418,38.18731485568655,36.21080369691295,0.011704117292378252,0.009295455075311501,0.01717365527254707
2025-08-05,38.35238193348636,38.66304353581473,38.14060630179306,38.309478128024,38.309478128024,1137111,0.0026521224326983006,0.0799841256455629,38.2506792030702,36.296186436234485,0.010186416071277198,0.009056692850253028,0.013637284023441052
2025-08-06,38.87362849519344,38.89033144097989,38.76983521792193,38.778337917304256,38.778337917304256,2071142,0.012238741225171657,0.09320177188663226,38.36307791000267,36.390026903353004,0.006690278418973494,0.009225825106197506,0.0031073075724628424
2025-08-07,38.720696907215235,38.7132163881264,38.34740630353497,38.604432094481396,38.604432094481396,4888232,-0.00448461259979005,0.08829918544631665,38.44701738355751,36.47307228483274,0.006876084591402514,0.009324337357053828,0.009475857168320423
2025-08-08,38.67038076391044,38.72350980287257,38.57278432210592,38.71451083473717,38.71451083473717,2309031,0.0028514534286210313,0.09140241989002296,38.51138213787424,36.56046163258804,0.006135574753785125,0.009321213112966898,0.003893255462016894
2025-08-11,38.63685186493619,39.16527758703171,38.20837267622497,38.53865112046751,38.53865112046751,3515050,-0.004542475430475146,0.0864447512129114,38.5498387057779,36.650477375546004,0.0065661322249500175,0.009097673385639778,0.0248297458002763
2025-08-12,38.27751456568458,38.4649089186214,37.99153304310254,38.328941584072346,38.328941584072346,3952337,-0.005441538048117978,0.08053282076200818,38.54940901814906,36.74357368580228,0.0067917942520105785,0.009182204926816461,0.012350350830338783
2025-08-13,38.14333144178626,38.706651267361764,37.8274651775334,38.11980091772728,38.11980091772728,2928209,-0.0054564686031396414,0.07463692735085847,38.52683260106593,36.83951584315122,0.006638271619309686,0.00927293977618146,0.023063763940579973
2025-08-14,38.394859546438916,38.725046612178694,38.19905561153218,38.48847765453557,38.48847765453557,4457046,0.009671528390297501,0.08503030890299446,38.53617464173491,36.944718777414344,0.007618435978736848,0.009046202382043933,0.013666193954660854
2025-08-15,38.51733383552201,38.66945268000379,38.526143054947305,38.54461805624648,38.54461805624648,1989623,0.0014586287931366293,0.08661296535298635,38.54772027781752,37.04428275339612,0.005757308922657811,0.008768352108648588,0.003718019072010604
2025-08-18,38.68273663906373,38.688064261887746,38.13468093502723,38.563146896438006,38.563146896438006,2476308,0.00048071147480288623,0.08713531267410102,38.54624878824576,37.14351555979338,0.005536375367189093,0.008732785568944731,0.014350056242729352
2025-08-19,38.88301281580218,39.11706460193155,38.546223688983524,38.87537723044243,38.87537723044243,2645623,0.008096598932730403,0.09593741128643174,38.5613823862322,37.248515463234845,0.006309628918343759,0.008786875209138045,0.014683868134944196
2025-08-20,39.490608477759686,39.67231292126906,39.35892283270544,39.369178574103834,39.369178574103834,2508006,0.012702162109817783,0.10985818594680596,38.583140573964926,37.35786878587831,0.0072580212300185284,0.008506780245364404,0.007960290255325858
2025-08-21,38.82710128518746,38.98145030252343,38.64290773900447,38.84307145732905,38.84307145732905,2569902,-0.013363426310368687,0.09502667786394636,38.58185475501283,37.44461464216097,0.009172133587495175,0.008833913608774604,0.008715648655407214
2025-08-22,39.10833279950814,39.30839261739315,38.86333282201102,39.08752537946359,39.08752537946359,4438112,0.006293372613519699,0.10191808876948882,38.569146766202365,37.53412511838554,0.008653101088965734,0.008593514348194541,0.011386236172831965
2025-08-25,38.80656510849992,38.93647516841842,38.51566419064125,38.77664687715639,38.77664687715639,1638314,-0.007953394319266338,0.09315409970197286,38.58855503907054,37.61603955197056,0.00914877435234706,0.008634753204151654,0.01085217551456385
2025-08-26,38.32318301460285,38.480853482896485,38.182166764627965,38.369815742379984,38.369815742379984,4555660,-0.010491653289807057,0.08168510589556854,38.579094821799245,37.681416819255524,0.01013317123551364,0.008450753790788315,0.0077844188847280985
2025-08-27,38.1278075296874,38.17341651800468,38.04011701299215,38.16134449247825,38.16134449247825,2554830,-0.005433209565076869,0.0758080840318156,38.57263547147922,37.736763853685986,0.01027312334642096,0.008428985069665575,0.003493050540680095
2025-08-28,38.37118512906076,38.35312385113224,37.89792309424684,38.11775138620515,38.11775138620515,2839989,-0.0011423367507843452,0.07457914892063511,38.56298052562785,37.795268183920854,0.009398463377833618,0.008336510987512513,0.011941962480245732
2025-08-29,38.264695767389235,38.59611155766662,38.289518917867916,38.29812027368902,38.29812027368902,1139241,0.004731886874868252,0.07966393589141973,38.554868603282515,37.8478076708177,0.007503394757225875,0.00838345132269257,0.008005422658023554
2025-09-01,37.54183981582754,37.51955856540975,37.44353235863405,37.44810952130279,37.44810952130279,2706814,-0.022194581517625878,0.055701246654636716,38.51686680692923,37.88108743073132,0.009760902275626893,0.009191564622277151,0.002030174760422893
2025-09-02,36.8805347158218,37.010697120101256,36.8182863367664,36.92115416014541,36.92115416014541,2284624,-0.014071614505870134,0.04084582567834616,38.4474506085353,37.910164841912504,0.00875817778747757,0.009497003791235895,0.005211396764583141
2025-09-03,36.80312446185914,36.66722634180322,36.39846017476846,36.66489294341448,36.66489294341448,4092945,-0.0069407693925114256,0.03362155482915452,38.3417783598408,37.932031999400486,0.008768959693491715,0.009323786588885576,0.007330340973572553
2025-09-04,36.491374831370784,36.95693403161594,36.50369289170693,36.5772415705146,36.5772415705146,2388494,-0.0023906076320787673,0.031150571251498782,38.240418833642465,37.95046022164299,0.008908705088402177,0.009323954970877884,0.012391342825435131
2025-09-05,36.61736013592868,36.6150308270975,36.412693277660544,36.53404810206698,36.53404810206698,1500685,-0.0011808837023521424,0.02993290234723678,38.131395697008955,37.96518148854656,0.009157150513689294,0.008935962888597267,0.005538328215687299
2025-09-08,37.01702252572201,37.15869836862467,37.00768991100628,37.114144402800754,37.114144402800754,1494090,0.01587823772260677,0.046286421809040634,38.06017036112562,37.99894026104854,0.012400112883175904,0.00855361384453365,0.004068757613795159
2025-09-09,37.314587702296976,37.62111530037085,37.28463307572652,37.480735562418985,37.480735562418985,3752293,0.009877397566803836,0.05662100876599707,38.01776006004296,38.03495071499312,0.013117659643732404,0.008730540966716578,0.00897747121541867
2025-09-10,37.50865677682406,37.883081602581356,37.58526755048366,37.67066876653322,37.67066876653322,4052391,0.005067488704908918,0.06197542379328813,37.99530345248325,38.07081192874511,0.01019063122315576,0.008719119361344155,0.00790572776776075
2025-09-11,38.069296441796446,38.15717187267041,37.88282261439766,38.05797394617798,38.05797394617798,2869831,0.010281346000123204,0.07289396056893449,37.97377826706537,38.103385100575,0.00819199908905819,0.008938124297544373,0.007208719483090131
2025-09-12,37.46791872095176,37.673236436393594,37.376105505519845,37.47122292266408,37.47122292266408,4323000,-0.015417295317498692,0.05635283753448239,37.92010851038625,38.114275306662236,0.010456238153261499,0.00932146140697551,0.00792957655764238
2025-09-15,37.78552179132918,37.964866388340475,37.62208684085465,37.74639597067921,37.74639597067921,1825142,0.00734358333014784,0.06411025262295489,37.87927096409831,38.12644223199462,0.010240168247265504,0.00937209379313695,0.009081119896905954
2025-09-16,37.515406490407,37.660968329142314,37.589577684281714,37.62654634792361,37.62654634792361,4179585,-0.0031751275763837183,0.06073156681553904,37.81682941997237,38.13812933534607,0.010451735316414605,0.009367841838783338,0.0018973477980271578
2025-09-17,37.74044466200945,37.81078957198964,37.609382825237454,37.750352383753054,37.750352383753054,1670167,0.0032903906376269276,0.06422178803202416,37.73588811045483,38.16252910744804,0.009118490340240273,0.00908454837748408,0.005335228257070925
2025-09-18,37.73325916397383,37.984745174004885,37.6890710780593,37.78804490411319,37.78804490411319,3131502,0.0009984680401649015,0.0652843794750213,37.68313678279404,38.17977715306261,0.008513308263831593,0.00906414417327308,0.007824540716405306
2025-09-19,37.29391515812382,37.933244359919534,37.22375917870736,37.386238002990204,37.386238002990204,3340697,-0.010633175178619836,0.053957024053016056,37.59807241397037,38.17895759815437,0.00935110720361174,0.009216441061374784,0.01897717500101047
2025-09-22,36.970495206244166,37.27159658068606,36.91315479235197,37.005447242002525,37.005447242002525,3266096,-0.010185319019186179,0.04322213553052401,37.509512432212674,38.16367614774653,0.00836756218876952,0.009345337616248867,0.00968618987334508
2025-09-23,37.34759548516812,37.59038331212619,37.27222585567904,37.303962146783896,37.303962146783896,2016341,0.008066782785496107,0.05163758189487022,37.456219752432865,38.14300468394923,0.007692819523120665,0.009464081493140042,0.008528784561684493
2025-09-24,37.643990345638464,37.682462411878305,37.56904760183048,37.606043618379765,37.606043618379765,1871876,0.008097838787398448,0.06015357349582451,37.42845470872795,38.12369897112902,0.00782695968882985,0.009560117971377484,0.0030158665771581055
2025-09-25,37.75659117134286,37.76415575413666,37.759685218895335,37.76325898301016,37.76325898301016,1983076,0.004180587732806718,0.06458563852007226,37.410730088568194,38.11293141396611,0.007902259568530166,0.009411903967231187,0.0001183831947167452
